PRECINCT_NAME,CONTEST_FULL_NAME,CANDIDATE_FULL_NAME_REP,CANDIDATE_FULL_NAME_DEM,CONTEST_TOTAL,TOTAL_REP,TOTAL_DEM,TOTAL_PCT_REP,TOTAL_PCT_DEM,MARGIN,MARGIN_PCT,WINNER,WINNING_PARTY
0133 CORDONIZ,US Rep Dst CD 3,NA,"DEM - GRIJALVA, RAÚL",1296,NA,1243,NA,0.959104938,1190,0.918209877,"DEM - GRIJALVA, RAÚL",DEM
0134 CORDOVA,US Rep Dst CD 7,"REP - NUNEZ, EVE","DEM - GALLEGO, RUBEN",628,216,408,0.343949045,0.649681529,192,0.305732484,"DEM - GALLEGO, RUBEN",DEM
0135 CORONA,US Rep Dst CD 9,"REP - GILES, DAVE","DEM - SINEMA, KYRSTEN",1307,542,762,0.41469013,0.583014537,220,0.168324407,"DEM - SINEMA, KYRSTEN",DEM
0136 CORONADO,US Rep Dst CD 9,"REP - GILES, DAVE","DEM - SINEMA, KYRSTEN",2311,950,1355,0.411077456,0.586326266,405,0.17524881,"DEM - SINEMA, KYRSTEN",DEM
0137 CORRINE,US Rep Dst CD 8,"REP - FRANKS, TRENT",NA,2165,1584,NA,0.731639723,NA,1006,0.464665127,"REP - FRANKS, TRENT",REP
0138 WADDELL,US Rep Dst CD 8,"REP - FRANKS, TRENT",NA,5255,3929,NA,0.747668887,NA,2633,0.501046622,"REP - FRANKS, TRENT",REP
0139 CORTEZ,US Rep Dst CD 6,"REP - SCHWEIKERT, DAVID","DEM - WILLIAMSON, W. JOHN",838,355,480,0.423627685,0.572792363,125,0.149164678,"DEM - WILLIAMSON, W. JOHN",DEM
0140 COTTON LANE,US Rep Dst CD 8,"REP - FRANKS, TRENT",NA,2356,1536,NA,0.651952462,NA,734,0.311544992,"REP - FRANKS, TRENT",REP
0141 COTTONWOOD COUNTRY CLUB,US Rep Dst CD 5,"REP - BIGGS, ANDY","DEM - FUENTES, TALIA",3500,2263,1232,0.646571429,0.352,1031,0.294571429,"REP - BIGGS, ANDY",REP
0142 COUNTRY GABLES,US Rep Dst CD 8,"REP - FRANKS, TRENT",NA,803,512,NA,0.637608966,NA,225,0.280199253,"REP - FRANKS, TRENT",REP
0143 COUNTRY MEADOWS,US Rep Dst CD 8,"REP - FRANKS, TRENT",NA,532,289,NA,0.543233083,NA,47,0.088345865,"REP - FRANKS, TRENT",REP
0144 COVINA,US Rep Dst CD 5,"REP - BIGGS, ANDY","DEM - FUENTES, TALIA",2281,1594,684,0.698816309,0.299868479,910,0.39894783,"REP - BIGGS, ANDY",REP
0145 COYOTE BASIN,US Rep Dst CD 6,"REP - SCHWEIKERT, DAVID","DEM - WILLIAMSON, W. JOHN",1392,840,549,0.603448276,0.394396552,291,0.209051724,"REP - SCHWEIKERT, DAVID",REP
0146 COYOTE HILLS,US Rep Dst CD 8,"REP - FRANKS, TRENT",NA,2242,1717,NA,0.765834077,NA,1201,0.535682426,"REP - FRANKS, TRENT",REP
0147 COYOTE LAKES,US Rep Dst CD 8,"REP - FRANKS, TRENT",NA,1473,985,NA,0.668703327,NA,502,0.340801086,"REP - FRANKS, TRENT",REP
0148 CREEDANCE,US Rep Dst CD 8,"REP - FRANKS, TRENT",NA,2771,1961,NA,0.707686756,NA,1159,0.418260556,"REP - FRANKS, TRENT",REP
0149 CREIGHTON,US Rep Dst CD 7,"REP - NUNEZ, EVE","DEM - GALLEGO, RUBEN",1858,451,1400,0.242734123,0.753498385,949,0.510764263,"DEM - GALLEGO, RUBEN",DEM
0150 CRESCENT,US Rep Dst CD 8,"REP - FRANKS, TRENT",NA,850,645,NA,0.758823529,NA,442,0.52,"REP - FRANKS, TRENT",REP
0151 CRISMON,US Rep Dst CD 9,"REP - GILES, DAVE","DEM - SINEMA, KYRSTEN",3229,1476,1750,0.457107464,0.541963456,274,0.084855993,"DEM - SINEMA, KYRSTEN",DEM
0152 CROCUS,US Rep Dst CD 5,"REP - BIGGS, ANDY","DEM - FUENTES, TALIA",1287,853,427,0.662781663,0.331779332,426,0.331002331,"REP - BIGGS, ANDY",REP
0153 CROSBY,US Rep Dst CD 8,"REP - FRANKS, TRENT",NA,872,559,NA,0.641055046,NA,251,0.287844037,"REP - FRANKS, TRENT",REP
0154 CROSSROADS PARK,US Rep Dst CD 5,"REP - BIGGS, ANDY","DEM - FUENTES, TALIA",3720,2323,1384,0.624462366,0.372043011,939,0.252419355,"REP - BIGGS, ANDY",REP
0155 CRYSTAL GARDENS,US Rep Dst CD 3,NA,"DEM - GRIJALVA, RAÚL",2299,NA,2182,NA,0.949108308,2065,0.898216616,"DEM - GRIJALVA, RAÚL",DEM
0156 CULLUMBER,US Rep Dst CD 5,"REP - BIGGS, ANDY","DEM - FUENTES, TALIA",1589,879,701,0.553178099,0.441157961,178,0.112020138,"REP - BIGGS, ANDY",REP
0157 CULVER,US Rep Dst CD 7,"REP - NUNEZ, EVE","DEM - GALLEGO, RUBEN",985,167,813,0.169543147,0.825380711,646,0.655837563,"DEM - GALLEGO, RUBEN",DEM
0158 DAHLIA,US Rep Dst CD 8,"REP - FRANKS, TRENT",NA,1204,805,NA,0.668604651,NA,411,0.341362126,"REP - FRANKS, TRENT",REP
0159 DAISY,US Rep Dst CD 8,"REP - FRANKS, TRENT",NA,1280,813,NA,0.63515625,NA,351,0.27421875,"REP - FRANKS, TRENT",REP
0160 DALLAS,US Rep Dst CD 5,"REP - BIGGS, ANDY","DEM - FUENTES, TALIA",2298,1418,870,0.617058312,0.378590078,548,0.238468233,"REP - BIGGS, ANDY",REP
0161 DANBURY,US Rep Dst CD 6,"REP - SCHWEIKERT, DAVID","DEM - WILLIAMSON, W. JOHN",1934,1249,681,0.645811789,0.352119959,568,0.29369183,"REP - SCHWEIKERT, DAVID",REP
0162 DANYELL,US Rep Dst CD 9,"REP - GILES, DAVE","DEM - SINEMA, KYRSTEN",1782,496,1280,0.278338945,0.718294052,784,0.439955107,"DEM - SINEMA, KYRSTEN",DEM
0163 DARROW,US Rep Dst CD 9,"REP - GILES, DAVE","DEM - SINEMA, KYRSTEN",1341,390,946,0.29082774,0.705443699,556,0.414615958,"DEM - SINEMA, KYRSTEN",DEM
0164 DC RANCH,US Rep Dst CD 6,"REP - SCHWEIKERT, DAVID","DEM - WILLIAMSON, W. JOHN",4736,3259,1474,0.688133446,0.311233108,1785,0.376900338,"REP - SCHWEIKERT, DAVID",REP
0165 DEADMAN WASH,US Rep Dst CD 8,"REP - FRANKS, TRENT",NA,6476,4880,NA,0.753551575,NA,3314,0.511735639,"REP - FRANKS, TRENT",REP
0166 DEER VALLEY,US Rep Dst CD 6,"REP - SCHWEIKERT, DAVID","DEM - WILLIAMSON, W. JOHN",1920,1287,625,0.6703125,0.325520833,662,0.344791667,"REP - SCHWEIKERT, DAVID",REP
0167 DEERVIEW,US Rep Dst CD 6,"REP - SCHWEIKERT, DAVID","DEM - WILLIAMSON, W. JOHN",707,390,313,0.551626591,0.4427157,77,0.108910891,"REP - SCHWEIKERT, DAVID",REP
0168 DEL JOYA,US Rep Dst CD 6,"REP - SCHWEIKERT, DAVID","DEM - WILLIAMSON, W. JOHN",2526,1684,840,0.666666667,0.332541568,844,0.334125099,"REP - SCHWEIKERT, DAVID",REP
0169 DEL RIO,US Rep Dst CD 9,"REP - GILES, DAVE","DEM - SINEMA, KYRSTEN",2349,1002,1341,0.426564496,0.570881226,339,0.144316731,"DEM - SINEMA, KYRSTEN",DEM
0170 DESERT BELL,US Rep Dst CD 6,"REP - SCHWEIKERT, DAVID","DEM - WILLIAMSON, W. JOHN",1985,997,980,0.502267003,0.493702771,17,0.008564232,"REP - SCHWEIKERT, DAVID",REP
0171 DESERT BLOSSOM,US Rep Dst CD 3,NA,"DEM - GRIJALVA, RAÚL",723,NA,636,NA,0.87966805,549,0.7593361,"DEM - GRIJALVA, RAÚL",DEM
0172 DESERT COVE,US Rep Dst CD 6,"REP - SCHWEIKERT, DAVID","DEM - WILLIAMSON, W. JOHN",1615,743,869,0.46006192,0.538080495,126,0.078018576,"DEM - WILLIAMSON, W. JOHN",DEM
0173 DESERT EDGE,US Rep Dst CD 8,"REP - FRANKS, TRENT",NA,2510,1458,NA,0.580876494,NA,424,0.168924303,"REP - FRANKS, TRENT",REP
0174 DESERT HARBOR,US Rep Dst CD 8,"REP - FRANKS, TRENT",NA,3143,2144,NA,0.682150811,NA,1153,0.366846962,"REP - FRANKS, TRENT",REP
0175 DESERT HAVEN,US Rep Dst CD 5,"REP - BIGGS, ANDY","DEM - FUENTES, TALIA",9398,6298,3081,0.670142584,0.32783571,3217,0.342306874,"REP - BIGGS, ANDY",REP
0176 DESERT HIGHLANDS,US Rep Dst CD 6,"REP - SCHWEIKERT, DAVID","DEM - WILLIAMSON, W. JOHN",2218,1741,476,0.784941389,0.214607755,1265,0.570333634,"REP - SCHWEIKERT, DAVID",REP
0177 DESERT HILLS,US Rep Dst CD 8,"REP - FRANKS, TRENT",NA,2567,2013,NA,0.784183872,NA,1468,0.571873783,"REP - FRANKS, TRENT",REP
0178 DESERT MIRAGE,US Rep Dst CD 7,"REP - NUNEZ, EVE","DEM - GALLEGO, RUBEN",1731,775,948,0.447718082,0.547660312,173,0.09994223,"DEM - GALLEGO, RUBEN",DEM
0179 DESERT OASIS,US Rep Dst CD 8,"REP - FRANKS, TRENT",NA,2474,1765,NA,0.713419563,NA,1063,0.429668553,"REP - FRANKS, TRENT",REP
0180 DESERT SAGE,US Rep Dst CD 8,"REP - FRANKS, TRENT",NA,4063,2946,NA,0.72507999,NA,1842,0.453359587,"REP - FRANKS, TRENT",REP
0181 DESERT SKY,US Rep Dst CD 7,"REP - NUNEZ, EVE","DEM - GALLEGO, RUBEN",1372,275,1086,0.200437318,0.79154519,811,0.591107872,"DEM - GALLEGO, RUBEN",DEM
0182 DESERT THUNDER,US Rep Dst CD 8,"REP - FRANKS, TRENT",NA,2752,1608,NA,0.584302326,NA,480,0.174418605,"REP - FRANKS, TRENT",REP
0183 DESERT VISTA,US Rep Dst CD 8,"REP - FRANKS, TRENT",NA,1345,857,NA,0.637174721,NA,375,0.278810409,"REP - FRANKS, TRENT",REP
0184 DESOTO,US Rep Dst CD 9,"REP - GILES, DAVE","DEM - SINEMA, KYRSTEN",1310,560,747,0.427480916,0.570229008,187,0.142748092,"DEM - SINEMA, KYRSTEN",DEM
0185 DESSIE,US Rep Dst CD 3,NA,"DEM - GRIJALVA, RAÚL",1165,NA,1121,NA,0.96223176,1077,0.924463519,"DEM - GRIJALVA, RAÚL",DEM
0186 DEVONSHIRE,US Rep Dst CD 3,NA,"DEM - GRIJALVA, RAÚL",2431,NA,2292,NA,0.942821884,2153,0.885643768,"DEM - GRIJALVA, RAÚL",DEM
0187 DIABLO,US Rep Dst CD 9,"REP - GILES, DAVE","DEM - SINEMA, KYRSTEN",1216,408,804,0.335526316,0.661184211,396,0.325657895,"DEM - SINEMA, KYRSTEN",DEM
0188 DIXILETA,US Rep Dst CD 6,"REP - SCHWEIKERT, DAVID","DEM - WILLIAMSON, W. JOHN",4802,3316,1477,0.690545606,0.307580175,1839,0.382965431,"REP - SCHWEIKERT, DAVID",REP
0189 DOBBINS RANCH,US Rep Dst CD 7,"REP - NUNEZ, EVE","DEM - GALLEGO, RUBEN",3882,1235,2638,0.318134982,0.679546625,1403,0.361411643,"DEM - GALLEGO, RUBEN",DEM
0190 DOBSON PARK,US Rep Dst CD 5,"REP - BIGGS, ANDY","DEM - FUENTES, TALIA",1344,776,565,0.577380952,0.420386905,211,0.156994048,"REP - BIGGS, ANDY",REP
0191 DOBSON RANCH,US Rep Dst CD 9,"REP - GILES, DAVE","DEM - SINEMA, KYRSTEN",3634,1556,2073,0.428178316,0.57044579,517,0.142267474,"DEM - SINEMA, KYRSTEN",DEM
0192 DOUBLETREE,US Rep Dst CD 6,"REP - SCHWEIKERT, DAVID","DEM - WILLIAMSON, W. JOHN",2229,1554,670,0.69717362,0.300583221,884,0.396590399,"REP - SCHWEIKERT, DAVID",REP
0193 DOVE VALLEY,US Rep Dst CD 6,"REP - SCHWEIKERT, DAVID","DEM - WILLIAMSON, W. JOHN",1692,1181,509,0.697990544,0.300827423,672,0.397163121,"REP - SCHWEIKERT, DAVID",REP
0194 DOVER,US Rep Dst CD 9,"REP - GILES, DAVE","DEM - SINEMA, KYRSTEN",1865,754,1105,0.404289544,0.592493298,351,0.188203753,"DEM - SINEMA, KYRSTEN",DEM
0195 DREAMLAND VILLA,US Rep Dst CD 5,"REP - BIGGS, ANDY","DEM - FUENTES, TALIA",3582,2192,1383,0.611948632,0.386097152,809,0.22585148,"REP - BIGGS, ANDY",REP
0196 DREAMY DRAW,US Rep Dst CD 9,"REP - GILES, DAVE","DEM - SINEMA, KYRSTEN",1426,480,940,0.336605891,0.659186536,460,0.322580645,"DEM - SINEMA, KYRSTEN",DEM
0197 DREYFUS,US Rep Dst CD 6,"REP - SCHWEIKERT, DAVID","DEM - WILLIAMSON, W. JOHN",1935,1168,760,0.603617571,0.392764858,408,0.210852713,"REP - SCHWEIKERT, DAVID",REP
0198 DRIFTWOOD,US Rep Dst CD 5,"REP - BIGGS, ANDY","DEM - FUENTES, TALIA",2718,1684,1029,0.619573216,0.378587196,655,0.240986019,"REP - BIGGS, ANDY",REP
0199 DUBLIN,US Rep Dst CD 9,"REP - GILES, DAVE","DEM - SINEMA, KYRSTEN",2040,792,1242,0.388235294,0.608823529,450,0.220588235,"DEM - SINEMA, KYRSTEN",DEM
0200 DUKE,US Rep Dst CD 9,"REP - GILES, DAVE","DEM - SINEMA, KYRSTEN",1771,721,1041,0.407114625,0.587803501,320,0.180688876,"DEM - SINEMA, KYRSTEN",DEM
0201 DUNBAR,US Rep Dst CD 7,"REP - NUNEZ, EVE","DEM - GALLEGO, RUBEN",1064,176,879,0.165413534,0.82612782,703,0.660714286,"DEM - GALLEGO, RUBEN",DEM
0202 DURANGO,US Rep Dst CD 3,NA,"DEM - GRIJALVA, RAÚL",979,NA,898,NA,0.917262513,817,0.834525026,"DEM - GRIJALVA, RAÚL",DEM
0203 DUSTY TRAIL,US Rep Dst CD 8,"REP - FRANKS, TRENT",NA,5093,3873,NA,0.760455527,NA,2674,0.525034361,"REP - FRANKS, TRENT",REP
0204 DWIGHT,US Rep Dst CD 9,"REP - GILES, DAVE","DEM - SINEMA, KYRSTEN",1678,494,1177,0.294398093,0.701430274,683,0.407032181,"DEM - SINEMA, KYRSTEN",DEM
0205 DYNAMITE,US Rep Dst CD 6,"REP - SCHWEIKERT, DAVID","DEM - WILLIAMSON, W. JOHN",2599,1771,825,0.681415929,0.317429781,946,0.363986149,"REP - SCHWEIKERT, DAVID",REP
0206 DYSART,US Rep Dst CD 8,"REP - FRANKS, TRENT",NA,722,432,NA,0.59833795,NA,144,0.199445983,"REP - FRANKS, TRENT",REP
0207 EASTRIDGE,US Rep Dst CD 5,"REP - BIGGS, ANDY","DEM - FUENTES, TALIA",1841,1167,670,0.633894622,0.363932645,497,0.269961977,"REP - BIGGS, ANDY",REP
0208 ECHO,US Rep Dst CD 6,"REP - SCHWEIKERT, DAVID","DEM - WILLIAMSON, W. JOHN",1020,461,558,0.451960784,0.547058824,97,0.095098039,"DEM - WILLIAMSON, W. JOHN",DEM
0209 EDISON,US Rep Dst CD 7,"REP - NUNEZ, EVE","DEM - GALLEGO, RUBEN",1165,166,995,0.14248927,0.854077253,829,0.711587983,"DEM - GALLEGO, RUBEN",DEM
0210 EL CARO,US Rep Dst CD 9,"REP - GILES, DAVE","DEM - SINEMA, KYRSTEN",2547,873,1662,0.342756184,0.652532391,789,0.309776207,"DEM - SINEMA, KYRSTEN",DEM
0211 EL DOMINGO,US Rep Dst CD 9,"REP - GILES, DAVE","DEM - SINEMA, KYRSTEN",1645,569,1074,0.345896657,0.652887538,505,0.306990881,"DEM - SINEMA, KYRSTEN",DEM
0212 EL MIRAGE,US Rep Dst CD 8,"REP - FRANKS, TRENT",NA,2217,1153,NA,0.52007217,NA,113,0.050969779,"REP - FRANKS, TRENT",REP
0213 ELLSWORTH PARK,US Rep Dst CD 9,"REP - GILES, DAVE","DEM - SINEMA, KYRSTEN",1227,638,584,0.5199674,0.47595762,54,0.04400978,"REP - GILES, DAVE",REP
0214 ELWOOD,US Rep Dst CD 7,"REP - NUNEZ, EVE","DEM - GALLEGO, RUBEN",2138,491,1643,0.229653882,0.76847521,1152,0.538821328,"DEM - GALLEGO, RUBEN",DEM
0215 EMERALD,US Rep Dst CD 8,"REP - FRANKS, TRENT",NA,1780,1254,NA,0.704494382,NA,734,0.412359551,"REP - FRANKS, TRENT",REP
0216 ENCANTO,US Rep Dst CD 7,"REP - NUNEZ, EVE","DEM - GALLEGO, RUBEN",2203,517,1678,0.234679982,0.761688606,1161,0.527008625,"DEM - GALLEGO, RUBEN",DEM
0217 ENID PARK,US Rep Dst CD 5,"REP - BIGGS, ANDY","DEM - FUENTES, TALIA",2426,1567,854,0.645919209,0.352019786,713,0.293899423,"REP - BIGGS, ANDY",REP
0218 ESCALANTE,US Rep Dst CD 9,"REP - GILES, DAVE","DEM - SINEMA, KYRSTEN",1932,488,1432,0.252587992,0.741200828,944,0.488612836,"DEM - SINEMA, KYRSTEN",DEM
0219 ESCOBAR,US Rep Dst CD 6,"REP - SCHWEIKERT, DAVID","DEM - WILLIAMSON, W. JOHN",937,473,461,0.504802561,0.491995731,12,0.01280683,"REP - SCHWEIKERT, DAVID",REP
0220 ESCONDIDO,US Rep Dst CD 5,"REP - BIGGS, ANDY","DEM - FUENTES, TALIA",3751,2295,1446,0.611836844,0.385497201,849,0.226339643,"REP - BIGGS, ANDY",REP
0221 ESQUIRE,US Rep Dst CD 9,"REP - GILES, DAVE","DEM - SINEMA, KYRSTEN",2420,804,1605,0.332231405,0.66322314,801,0.330991736,"DEM - SINEMA, KYRSTEN",DEM
0222 ESTRELLA FOOTHILLS,US Rep Dst CD 3,NA,"DEM - GRIJALVA, RAÚL",1916,NA,1744,NA,0.910229645,1572,0.82045929,"DEM - GRIJALVA, RAÚL",DEM
0223 EVANS,US Rep Dst CD 6,"REP - SCHWEIKERT, DAVID","DEM - WILLIAMSON, W. JOHN",1200,732,464,0.61,0.386666667,268,0.223333333,"REP - SCHWEIKERT, DAVID",REP
0224 FAIRWAY,US Rep Dst CD 9,"REP - GILES, DAVE","DEM - SINEMA, KYRSTEN",1600,745,850,0.465625,0.53125,105,0.065625,"DEM - SINEMA, KYRSTEN",DEM
0225 FALCON HILL,US Rep Dst CD 5,"REP - BIGGS, ANDY","DEM - FUENTES, TALIA",3858,2594,1251,0.672369103,0.324261275,1343,0.348107828,"REP - BIGGS, ANDY",REP
0226 FENIMORE,US Rep Dst CD 5,"REP - BIGGS, ANDY","DEM - FUENTES, TALIA",2176,1569,596,0.721047794,0.273897059,973,0.447150735,"REP - BIGGS, ANDY",REP
0227 FESTIVAL,US Rep Dst CD 4,"REP - GOSAR, PAUL","DEM - WEISSER, MIKEL",2697,1800,882,0.667408231,0.327030033,918,0.340378198,"REP - GOSAR, PAUL",REP
0228 FIESTA RANCH,US Rep Dst CD 5,"REP - BIGGS, ANDY","DEM - FUENTES, TALIA",2614,1466,1134,0.56082632,0.433817904,332,0.127008416,"REP - BIGGS, ANDY",REP
0229 FOLLEY,US Rep Dst CD 9,"REP - GILES, DAVE","DEM - SINEMA, KYRSTEN",3767,1586,2178,0.421024688,0.578178922,592,0.157154234,"DEM - SINEMA, KYRSTEN",DEM
0230 FOOTHILLS,US Rep Dst CD 9,"REP - GILES, DAVE","DEM - SINEMA, KYRSTEN",4511,2321,2181,0.514520062,0.483484815,140,0.031035247,"REP - GILES, DAVE",REP
0231 FORT MCDOWELL,US Rep Dst CD 6,"REP - SCHWEIKERT, DAVID","DEM - WILLIAMSON, W. JOHN",232,84,148,0.362068966,0.637931034,64,0.275862069,"DEM - WILLIAMSON, W. JOHN",DEM
0232 FOUNTAIN HILLS,US Rep Dst CD 6,"REP - SCHWEIKERT, DAVID","DEM - WILLIAMSON, W. JOHN",2078,1445,632,0.695380173,0.304138595,813,0.391241578,"REP - SCHWEIKERT, DAVID",REP
0233 FOUR PEAKS,US Rep Dst CD 6,"REP - SCHWEIKERT, DAVID","DEM - WILLIAMSON, W. JOHN",3153,2035,1109,0.645417063,0.351728513,926,0.293688551,"REP - SCHWEIKERT, DAVID",REP
0234 FOX CROSSING,US Rep Dst CD 5,"REP - BIGGS, ANDY","DEM - FUENTES, TALIA",2519,1372,1144,0.54466058,0.454148472,228,0.090512108,"REP - BIGGS, ANDY",REP
0235 FOXWOOD,US Rep Dst CD 6,"REP - SCHWEIKERT, DAVID","DEM - WILLIAMSON, W. JOHN",1372,856,510,0.623906706,0.371720117,346,0.252186589,"REP - SCHWEIKERT, DAVID",REP
0236 FREMONT,US Rep Dst CD 5,"REP - BIGGS, ANDY","DEM - FUENTES, TALIA",1677,1129,544,0.673225999,0.32438879,585,0.348837209,"REP - BIGGS, ANDY",REP
0237 FRONTIER,US Rep Dst CD 8,"REP - FRANKS, TRENT",NA,3654,2659,NA,0.727695676,NA,1680,0.459770115,"REP - FRANKS, TRENT",REP
0238 FULTON RANCH,US Rep Dst CD 5,"REP - BIGGS, ANDY","DEM - FUENTES, TALIA",4890,3008,1875,0.615132924,0.383435583,1133,0.231697342,"REP - BIGGS, ANDY",REP
0239 GALVESTON,US Rep Dst CD 9,"REP - GILES, DAVE","DEM - SINEMA, KYRSTEN",4142,1698,2438,0.409946886,0.588604539,740,0.178657653,"DEM - SINEMA, KYRSTEN",DEM
0240 GARDEN GROVES,US Rep Dst CD 7,"REP - NUNEZ, EVE","DEM - GALLEGO, RUBEN",1810,647,1160,0.357458564,0.640883978,513,0.283425414,"DEM - GALLEGO, RUBEN",DEM
0241 GARDENS,US Rep Dst CD 7,"REP - NUNEZ, EVE","DEM - GALLEGO, RUBEN",663,168,493,0.253393665,0.743589744,325,0.490196078,"DEM - GALLEGO, RUBEN",DEM
0242 GATEWAY,US Rep Dst CD 7,"REP - NUNEZ, EVE","DEM - GALLEGO, RUBEN",1606,245,1359,0.152552927,0.846201743,1114,0.693648817,"DEM - GALLEGO, RUBEN",DEM
0243 GAVILAN PEAK,US Rep Dst CD 8,"REP - FRANKS, TRENT",NA,2357,1706,NA,0.723801443,NA,1067,0.452694103,"REP - FRANKS, TRENT",REP
0244 GEMINI,US Rep Dst CD 8,"REP - FRANKS, TRENT",NA,1924,1198,NA,0.622661123,NA,481,0.25,"REP - FRANKS, TRENT",REP
0245 GENE AUTRY,US Rep Dst CD 5,"REP - BIGGS, ANDY","DEM - FUENTES, TALIA",1674,1186,484,0.708482676,0.289127838,702,0.419354839,"REP - BIGGS, ANDY",REP
0246 GERMANN,US Rep Dst CD 5,"REP - BIGGS, ANDY","DEM - FUENTES, TALIA",4460,2407,2040,0.539686099,0.457399103,367,0.082286996,"REP - BIGGS, ANDY",REP
0247 GERONIMO,US Rep Dst CD 9,"REP - GILES, DAVE","DEM - SINEMA, KYRSTEN",1108,474,633,0.427797834,0.571299639,159,0.143501805,"DEM - SINEMA, KYRSTEN",DEM
0248 GILA,US Rep Dst CD 9,"REP - GILES, DAVE","DEM - SINEMA, KYRSTEN",2524,1044,1476,0.41362916,0.584786054,432,0.171156894,"DEM - SINEMA, KYRSTEN",DEM
0249 GILA BEND,US Rep Dst CD 3,NA,"DEM - GRIJALVA, RAÚL",284,NA,277,NA,0.975352113,270,0.950704225,"DEM - GRIJALVA, RAÚL",DEM
0250 GILBERT,US Rep Dst CD 5,"REP - BIGGS, ANDY","DEM - FUENTES, TALIA",2011,1230,776,0.611636002,0.385877673,454,0.225758329,"REP - BIGGS, ANDY",REP
0251 GILBERT GARDENS,US Rep Dst CD 5,"REP - BIGGS, ANDY","DEM - FUENTES, TALIA",2688,1603,1081,0.596354167,0.402157738,522,0.194196429,"REP - BIGGS, ANDY",REP
0252 GLENCROFT,US Rep Dst CD 8,"REP - FRANKS, TRENT",NA,1517,884,NA,0.582729071,NA,259,0.170731707,"REP - FRANKS, TRENT",REP
0253 GLENN,US Rep Dst CD 9,"REP - GILES, DAVE","DEM - SINEMA, KYRSTEN",1620,649,968,0.400617284,0.597530864,319,0.19691358,"DEM - SINEMA, KYRSTEN",DEM
0254 GLENROSA,US Rep Dst CD 9,"REP - GILES, DAVE","DEM - SINEMA, KYRSTEN",1430,513,911,0.358741259,0.637062937,398,0.278321678,"DEM - SINEMA, KYRSTEN",DEM
0255 GLENVIEW,US Rep Dst CD 5,"REP - BIGGS, ANDY","DEM - FUENTES, TALIA",2698,2048,641,0.759080801,0.237583395,1407,0.521497405,"REP - BIGGS, ANDY",REP
0256 GOLD DUST,US Rep Dst CD 6,"REP - SCHWEIKERT, DAVID","DEM - WILLIAMSON, W. JOHN",1177,702,474,0.596431606,0.402718777,228,0.193712829,"REP - SCHWEIKERT, DAVID",REP
0257 GOLDEN EAGLE,US Rep Dst CD 6,"REP - SCHWEIKERT, DAVID","DEM - WILLIAMSON, W. JOHN",3151,2187,958,0.694065376,0.304030467,1229,0.39003491,"REP - SCHWEIKERT, DAVID",REP
0258 GOLDEN HILLS,US Rep Dst CD 5,"REP - BIGGS, ANDY","DEM - FUENTES, TALIA",2383,1303,1076,0.546789761,0.451531683,227,0.095258078,"REP - BIGGS, ANDY",REP
0259 GOLDFIELD RANCH,US Rep Dst CD 4,"REP - GOSAR, PAUL","DEM - WEISSER, MIKEL",197,153,44,0.776649746,0.223350254,109,0.553299492,"REP - GOSAR, PAUL",REP
0260 GOODYEAR,US Rep Dst CD 8,"REP - FRANKS, TRENT",NA,906,419,NA,0.462472406,NA,62,0.068432671,"GRN - SALAZAR, MARK",GRN
0261 GRANADA,US Rep Dst CD 7,"REP - NUNEZ, EVE","DEM - GALLEGO, RUBEN",1651,367,1277,0.222289522,0.773470624,910,0.551181102,"DEM - GALLEGO, RUBEN",DEM
0262 GRAND,US Rep Dst CD 8,"REP - FRANKS, TRENT",NA,3909,2728,NA,0.697876695,NA,1592,0.407265285,"REP - FRANKS, TRENT",REP
0263 GRANITE FALLS,US Rep Dst CD 8,"REP - FRANKS, TRENT",NA,3111,2156,NA,0.693024751,NA,1217,0.391192543,"REP - FRANKS, TRENT",REP
0264 GRANITE MOUNTAIN,US Rep Dst CD 6,"REP - SCHWEIKERT, DAVID","DEM - WILLIAMSON, W. JOHN",3021,2401,618,0.794769944,0.204568024,1783,0.59020192,"REP - SCHWEIKERT, DAVID",REP
0265 GRAYHAWK,US Rep Dst CD 6,"REP - SCHWEIKERT, DAVID","DEM - WILLIAMSON, W. JOHN",1823,1355,468,0.743280307,0.256719693,887,0.486560614,"REP - SCHWEIKERT, DAVID",REP
0266 GREENBRIAR,US Rep Dst CD 8,"REP - FRANKS, TRENT",NA,1860,1350,NA,0.725806452,NA,842,0.452688172,"REP - FRANKS, TRENT",REP
0267 GREENFIELD,US Rep Dst CD 7,"REP - NUNEZ, EVE","DEM - GALLEGO, RUBEN",1418,213,1203,0.150211566,0.848377997,990,0.698166432,"DEM - GALLEGO, RUBEN",DEM
0268 GREENFIELD PARK,US Rep Dst CD 5,"REP - BIGGS, ANDY","DEM - FUENTES, TALIA",3688,2363,1318,0.640726681,0.357375271,1045,0.28335141,"REP - BIGGS, ANDY",REP
0269 GREENWAY,US Rep Dst CD 6,"REP - SCHWEIKERT, DAVID","DEM - WILLIAMSON, W. JOHN",2468,1450,1014,0.587520259,0.410858995,436,0.176661264,"REP - SCHWEIKERT, DAVID",REP
0270 GREYSTONE,US Rep Dst CD 8,"REP - FRANKS, TRENT",NA,1033,749,NA,0.725072604,NA,466,0.451113262,"REP - FRANKS, TRENT",REP
