PRECINCT_NAME,CONTEST_FULL_NAME,CANDIDATE_FULL_NAME_REP,CANDIDATE_FULL_NAME_DEM,CONTEST_TOTAL,TOTAL_REP,TOTAL_DEM,TOTAL_PCT_REP,TOTAL_PCT_DEM,MARGIN,MARGIN_PCT,WINNER,WINNING_PARTY
0025 ARBOLEDA,US Rep Dst 5,"REP - SALMON, MATT","DEM - WOODS, JAMES",1792,1377,414,0.768415179,0.231026786,963,0.537388393,"REP - SALMON, MATT",REP
0026 ARCADIA,US Rep Dst 9,"REP - ROGERS, WENDY","DEM - SINEMA, KYRSTEN",1505,584,866,0.388039867,0.575415282,282,0.187375415,"DEM - SINEMA, KYRSTEN",DEM
0027 ARDMORE,US Rep Dst 7,NA,"DEM - GALLEGO, RUBEN",2413,NA,1867,NA,0.773725653,1562,0.647326979,"DEM - GALLEGO, RUBEN",DEM
0028 ARLINGTON,US Rep Dst 3,"REP - SAUCEDO MERCER, GABBY","DEM - GRIJALVA, RAUL",87,66,21,0.75862069,0.24137931,45,0.517241379,"REP - SAUCEDO MERCER, GABBY",REP
0029 ARROWHEAD RANCH,US Rep Dst 8,"REP - FRANKS, TRENT",NA,816,604,NA,0.740196078,NA,393,0.481617647,"REP - FRANKS, TRENT",REP
0030 ARTESIAN,US Rep Dst 5,"REP - SALMON, MATT","DEM - WOODS, JAMES",1148,738,406,0.642857143,0.353658537,332,0.289198606,"REP - SALMON, MATT",REP
0031 ASTER,US Rep Dst 6,"REP - SCHWEIKERT, DAVID","DEM - WILLIAMSON, W. JOHN",1223,843,380,0.689288635,0.310711365,463,0.378577269,"REP - SCHWEIKERT, DAVID",REP
0032 ATHENS,US Rep Dst 8,"REP - FRANKS, TRENT",NA,888,678,NA,0.763513514,NA,474,0.533783784,"REP - FRANKS, TRENT",REP
0033 AUGUSTA,US Rep Dst 6,"REP - SCHWEIKERT, DAVID","DEM - WILLIAMSON, W. JOHN",438,234,203,0.534246575,0.46347032,31,0.070776256,"REP - SCHWEIKERT, DAVID",REP
0034 AVIANO,US Rep Dst 6,"REP - SCHWEIKERT, DAVID","DEM - WILLIAMSON, W. JOHN",1424,947,475,0.66502809,0.333567416,472,0.331460674,"REP - SCHWEIKERT, DAVID",REP
0035 AVONDALE,US Rep Dst 3,"REP - SAUCEDO MERCER, GABBY","DEM - GRIJALVA, RAUL",406,134,271,0.330049261,0.667487685,137,0.337438424,"DEM - GRIJALVA, RAUL",DEM
0036 AZTEC SPRINGS,US Rep Dst 5,"REP - SALMON, MATT","DEM - WOODS, JAMES",1659,1062,595,0.640144665,0.358649789,467,0.281494876,"REP - SALMON, MATT",REP
0037 BALBOA,US Rep Dst 9,"REP - ROGERS, WENDY","DEM - SINEMA, KYRSTEN",1507,567,883,0.376244194,0.585932316,316,0.209688122,"DEM - SINEMA, KYRSTEN",DEM
0038 BALSZ,US Rep Dst 7,NA,"DEM - GALLEGO, RUBEN",675,NA,497,NA,0.736296296,382,0.565925926,"DEM - GALLEGO, RUBEN",DEM
0039 BARBADOS,US Rep Dst 5,"REP - SALMON, MATT","DEM - WOODS, JAMES",833,555,275,0.666266507,0.330132053,280,0.336134454,"REP - SALMON, MATT",REP
0040 BARNES,US Rep Dst 9,"REP - ROGERS, WENDY","DEM - SINEMA, KYRSTEN",1116,477,611,0.427419355,0.547491039,134,0.120071685,"DEM - SINEMA, KYRSTEN",DEM
0041 BAYSHORE,US Rep Dst 5,"REP - SALMON, MATT","DEM - WOODS, JAMES",1619,1042,575,0.643607165,0.355157505,467,0.28844966,"REP - SALMON, MATT",REP
0042 BEARDSLEY,US Rep Dst 8,"REP - FRANKS, TRENT",NA,2106,1660,NA,0.788224122,NA,1224,0.581196581,"REP - FRANKS, TRENT",REP
0043 BERYL,US Rep Dst 8,"REP - FRANKS, TRENT",NA,710,493,NA,0.694366197,NA,279,0.392957746,"REP - FRANKS, TRENT",REP
0044 BETHANY,US Rep Dst 9,"REP - ROGERS, WENDY","DEM - SINEMA, KYRSTEN",969,442,511,0.456140351,0.527347781,69,0.07120743,"DEM - SINEMA, KYRSTEN",DEM
0045 BETHANY PARK,US Rep Dst 7,NA,"DEM - GALLEGO, RUBEN",232,NA,157,NA,0.676724138,113,0.487068966,"DEM - GALLEGO, RUBEN",DEM
0046 BETHUNE,US Rep Dst 7,NA,"DEM - GALLEGO, RUBEN",299,NA,256,NA,0.856187291,238,0.795986622,"DEM - GALLEGO, RUBEN",DEM
0047 BILTMORE,US Rep Dst 9,"REP - ROGERS, WENDY","DEM - SINEMA, KYRSTEN",1435,696,712,0.485017422,0.496167247,16,0.011149826,"DEM - SINEMA, KYRSTEN",DEM
0048 BISCUIT FLAT,US Rep Dst 8,"REP - FRANKS, TRENT",NA,865,703,NA,0.812716763,NA,546,0.631213873,"REP - FRANKS, TRENT",REP
0049 BLACK CANYON,US Rep Dst 6,"REP - SCHWEIKERT, DAVID","DEM - WILLIAMSON, W. JOHN",1418,733,677,0.516925247,0.477433004,56,0.039492243,"REP - SCHWEIKERT, DAVID",REP
0050 BLACK GOLD,US Rep Dst 8,"REP - FRANKS, TRENT",NA,1698,1295,NA,0.762661955,NA,897,0.528268551,"REP - FRANKS, TRENT",REP
0051 BLACKHAWK,US Rep Dst 6,"REP - SCHWEIKERT, DAVID","DEM - WILLIAMSON, W. JOHN",952,572,378,0.600840336,0.397058824,194,0.203781513,"REP - SCHWEIKERT, DAVID",REP
0052 BLOOM,US Rep Dst 5,"REP - SALMON, MATT","DEM - WOODS, JAMES",818,542,275,0.662591687,0.336185819,267,0.326405868,"REP - SALMON, MATT",REP
0053 BLUE SKY,US Rep Dst 8,"REP - FRANKS, TRENT",NA,656,503,NA,0.766768293,NA,354,0.539634146,"REP - FRANKS, TRENT",REP
0054 BLUEBIRD,US Rep Dst 6,"REP - SCHWEIKERT, DAVID","DEM - WILLIAMSON, W. JOHN",1717,1010,706,0.588235294,0.411182295,304,0.177052999,"REP - SCHWEIKERT, DAVID",REP
0055 BLUEFIELD,US Rep Dst 6,"REP - SCHWEIKERT, DAVID","DEM - WILLIAMSON, W. JOHN",1183,749,428,0.633136095,0.361792054,321,0.271344041,"REP - SCHWEIKERT, DAVID",REP
0056 BONANZA,US Rep Dst 8,"REP - FRANKS, TRENT",NA,1101,851,NA,0.772933697,NA,601,0.545867393,"REP - FRANKS, TRENT",REP
0057 BONSALL PARK,US Rep Dst 7,NA,"DEM - GALLEGO, RUBEN",136,NA,86,NA,0.632352941,59,0.433823529,"DEM - GALLEGO, RUBEN",DEM
0058 BREWER,US Rep Dst 8,"REP - FRANKS, TRENT",NA,1201,892,NA,0.742714405,NA,590,0.491257286,"REP - FRANKS, TRENT",REP
0059 BRONCO,US Rep Dst 6,"REP - SCHWEIKERT, DAVID","DEM - WILLIAMSON, W. JOHN",1745,1265,480,0.724928367,0.275071633,785,0.449856734,"REP - SCHWEIKERT, DAVID",REP
0060 BROOKS FARM,US Rep Dst 5,"REP - SALMON, MATT","DEM - WOODS, JAMES",2761,2043,713,0.739949294,0.258239768,1330,0.481709526,"REP - SALMON, MATT",REP
0061 BUCKEYE,US Rep Dst 3,"REP - SAUCEDO MERCER, GABBY","DEM - GRIJALVA, RAUL",508,305,203,0.600393701,0.399606299,102,0.200787402,"REP - SAUCEDO MERCER, GABBY",REP
0062 BUCKLEY,US Rep Dst 9,"REP - ROGERS, WENDY","DEM - SINEMA, KYRSTEN",830,322,456,0.387951807,0.54939759,134,0.161445783,"DEM - SINEMA, KYRSTEN",DEM
0063 BUFFALO RIDGE,US Rep Dst 6,"REP - SCHWEIKERT, DAVID","DEM - WILLIAMSON, W. JOHN",1422,863,552,0.606891702,0.388185654,311,0.218706048,"REP - SCHWEIKERT, DAVID",REP
0064 BULLARD,US Rep Dst 3,"REP - SAUCEDO MERCER, GABBY","DEM - GRIJALVA, RAUL",62,41,21,0.661290323,0.338709677,20,0.322580645,"REP - SAUCEDO MERCER, GABBY",REP
0065 BULLMOOSE,US Rep Dst 9,"REP - ROGERS, WENDY","DEM - SINEMA, KYRSTEN",983,533,422,0.542217701,0.429298067,111,0.112919634,"REP - ROGERS, WENDY",REP
0066 BUNKER PEAK,US Rep Dst 4,"REP - GOSAR, PAUL","DEM - WEISSER, MIKE",155,75,62,0.483870968,0.4,13,0.083870968,"REP - GOSAR, PAUL",REP
0067 BURGESS,US Rep Dst 7,NA,"DEM - GALLEGO, RUBEN",568,NA,441,NA,0.776408451,369,0.649647887,"DEM - GALLEGO, RUBEN",DEM
0068 BUTLER,US Rep Dst 8,"REP - FRANKS, TRENT",NA,1795,1216,NA,0.677437326,NA,664,0.369916435,"REP - FRANKS, TRENT",REP
0069 CACTUS GLEN,US Rep Dst 6,"REP - SCHWEIKERT, DAVID","DEM - WILLIAMSON, W. JOHN",1450,973,474,0.671034483,0.326896552,499,0.344137931,"REP - SCHWEIKERT, DAVID",REP
0070 CAIRO,US Rep Dst 9,"REP - ROGERS, WENDY","DEM - SINEMA, KYRSTEN",1350,442,870,0.327407407,0.644444444,428,0.317037037,"DEM - SINEMA, KYRSTEN",DEM
0071 CALAVAR,US Rep Dst 8,"REP - FRANKS, TRENT",NA,553,376,NA,0.679927667,NA,199,0.359855335,"REP - FRANKS, TRENT",REP
0072 CALAVEROS,US Rep Dst 6,"REP - SCHWEIKERT, DAVID","DEM - WILLIAMSON, W. JOHN",958,518,438,0.540709812,0.457202505,80,0.083507307,"REP - SCHWEIKERT, DAVID",REP
0073 CALYPSO,US Rep Dst 5,"REP - SALMON, MATT","DEM - WOODS, JAMES",1439,987,449,0.685892981,0.312022238,538,0.373870744,"REP - SALMON, MATT",REP
0074 CAMBRIDGE,US Rep Dst 7,NA,"DEM - GALLEGO, RUBEN",122,NA,96,NA,0.786885246,83,0.680327869,"DEM - GALLEGO, RUBEN",DEM
0075 CAMELOT,US Rep Dst 9,"REP - ROGERS, WENDY","DEM - SINEMA, KYRSTEN",1702,888,777,0.52173913,0.456521739,111,0.065217391,"REP - ROGERS, WENDY",REP
0076 CAMEO,US Rep Dst 8,"REP - FRANKS, TRENT",NA,1705,1265,NA,0.741935484,NA,835,0.48973607,"REP - FRANKS, TRENT",REP
0077 CAMPBELL,US Rep Dst 5,"REP - SALMON, MATT","DEM - WOODS, JAMES",1607,1213,393,0.754822651,0.244555072,820,0.510267579,"REP - SALMON, MATT",REP
0078 CAMPBELL PARK,US Rep Dst 9,"REP - ROGERS, WENDY","DEM - SINEMA, KYRSTEN",571,241,304,0.42206655,0.532399299,63,0.11033275,"DEM - SINEMA, KYRSTEN",DEM
0079 CANDLELIGHT,US Rep Dst 5,"REP - SALMON, MATT","DEM - WOODS, JAMES",2342,1811,523,0.773270709,0.223313407,1288,0.549957301,"REP - SALMON, MATT",REP
0080 CANTERBURY,US Rep Dst 6,"REP - SCHWEIKERT, DAVID","DEM - WILLIAMSON, W. JOHN",1558,923,633,0.592426187,0.406290116,290,0.186136072,"REP - SCHWEIKERT, DAVID",REP
0081 CANYON,US Rep Dst 4,"REP - GOSAR, PAUL","DEM - WEISSER, MIKE",136,108,24,0.794117647,0.176470588,84,0.617647059,"REP - GOSAR, PAUL",REP
0082 CAPITOL SCHOOL,US Rep Dst 7,NA,"DEM - GALLEGO, RUBEN",636,NA,462,NA,0.726415094,358,0.562893082,"DEM - GALLEGO, RUBEN",DEM
0083 CARDINAL,US Rep Dst 9,"REP - ROGERS, WENDY","DEM - SINEMA, KYRSTEN",1752,814,900,0.464611872,0.51369863,86,0.049086758,"DEM - SINEMA, KYRSTEN",DEM
0084 CAREFREE,US Rep Dst 6,"REP - SCHWEIKERT, DAVID","DEM - WILLIAMSON, W. JOHN",1845,1352,488,0.732791328,0.264498645,864,0.468292683,"REP - SCHWEIKERT, DAVID",REP
0085 CARL,US Rep Dst 7,NA,"DEM - GALLEGO, RUBEN",720,NA,493,NA,0.684722222,371,0.515277778,"DEM - GALLEGO, RUBEN",DEM
0086 CARLA VISTA,US Rep Dst 9,"REP - ROGERS, WENDY","DEM - SINEMA, KYRSTEN",869,382,438,0.439585731,0.504027618,56,0.064441887,"DEM - SINEMA, KYRSTEN",DEM
0087 CAROL ANN,US Rep Dst 8,"REP - FRANKS, TRENT",NA,1306,944,NA,0.722817764,NA,586,0.448698315,"REP - FRANKS, TRENT",REP
0088 CARON,US Rep Dst 8,"REP - FRANKS, TRENT",NA,949,696,NA,0.733403583,NA,448,0.472075869,"REP - FRANKS, TRENT",REP
0089 CARRIAGE LANE,US Rep Dst 9,"REP - ROGERS, WENDY","DEM - SINEMA, KYRSTEN",1166,495,616,0.424528302,0.528301887,121,0.103773585,"DEM - SINEMA, KYRSTEN",DEM
0090 CARVER,US Rep Dst 7,NA,"DEM - GALLEGO, RUBEN",1056,NA,770,NA,0.729166667,588,0.556818182,"DEM - GALLEGO, RUBEN",DEM
0091 CASHION,US Rep Dst 3,"REP - SAUCEDO MERCER, GABBY","DEM - GRIJALVA, RAUL",1121,416,702,0.371097235,0.626226583,286,0.255129349,"DEM - GRIJALVA, RAUL",DEM
0092 CATAMARAN,US Rep Dst 5,"REP - SALMON, MATT","DEM - WOODS, JAMES",1329,976,351,0.734386757,0.264108352,625,0.470278405,"REP - SALMON, MATT",REP
0093 CAVE BUTTES,US Rep Dst 6,"REP - SCHWEIKERT, DAVID","DEM - WILLIAMSON, W. JOHN",1645,1060,583,0.6443769,0.354407295,477,0.289969605,"REP - SCHWEIKERT, DAVID",REP
0094 CAVE CREEK,US Rep Dst 6,"REP - SCHWEIKERT, DAVID","DEM - WILLIAMSON, W. JOHN",2110,1501,608,0.711374408,0.288151659,893,0.423222749,"REP - SCHWEIKERT, DAVID",REP
0095 CELAYA,US Rep Dst 9,"REP - ROGERS, WENDY","DEM - SINEMA, KYRSTEN",955,322,592,0.337172775,0.619895288,270,0.282722513,"DEM - SINEMA, KYRSTEN",DEM
0096 CENTENNIAL,US Rep Dst 9,"REP - ROGERS, WENDY","DEM - SINEMA, KYRSTEN",671,318,323,0.473919523,0.481371088,5,0.007451565,"DEM - SINEMA, KYRSTEN",DEM
0097 CENTRAL HIGH,US Rep Dst 9,"REP - ROGERS, WENDY","DEM - SINEMA, KYRSTEN",933,234,649,0.250803859,0.695605573,415,0.444801715,"DEM - SINEMA, KYRSTEN",DEM
0098 CHALLENGER,US Rep Dst 7,NA,"DEM - GALLEGO, RUBEN",457,NA,287,NA,0.628008753,191,0.417943107,"DEM - GALLEGO, RUBEN",DEM
0099 CHANDLER HEIGHTS,US Rep Dst 5,"REP - SALMON, MATT","DEM - WOODS, JAMES",2180,1524,652,0.699082569,0.299082569,872,0.4,"REP - SALMON, MATT",REP
0100 CHAVEZ,US Rep Dst 7,NA,"DEM - GALLEGO, RUBEN",326,NA,279,NA,0.855828221,260,0.797546012,"DEM - GALLEGO, RUBEN",DEM
0101 CHENEY,US Rep Dst 6,"REP - SCHWEIKERT, DAVID","DEM - WILLIAMSON, W. JOHN",1848,1408,437,0.761904762,0.236471861,971,0.5254329,"REP - SCHWEIKERT, DAVID",REP
0102 CHILTON,US Rep Dst 9,"REP - ROGERS, WENDY","DEM - SINEMA, KYRSTEN",633,243,356,0.383886256,0.562401264,113,0.178515008,"DEM - SINEMA, KYRSTEN",DEM
0103 CHOLLA,US Rep Dst 6,"REP - SCHWEIKERT, DAVID","DEM - WILLIAMSON, W. JOHN",1172,636,529,0.542662116,0.451365188,107,0.091296928,"REP - SCHWEIKERT, DAVID",REP
0104 CHRISTY,US Rep Dst 8,"REP - FRANKS, TRENT",NA,602,455,NA,0.755813953,NA,312,0.518272425,"REP - FRANKS, TRENT",REP
0105 CIELO,US Rep Dst 6,"REP - SCHWEIKERT, DAVID","DEM - WILLIAMSON, W. JOHN",1784,1189,594,0.666479821,0.332959641,595,0.333520179,"REP - SCHWEIKERT, DAVID",REP
0106 CIELO GRANDE,US Rep Dst 6,"REP - SCHWEIKERT, DAVID","DEM - WILLIAMSON, W. JOHN",994,647,346,0.650905433,0.348088531,301,0.302816901,"REP - SCHWEIKERT, DAVID",REP
0107 CITRUS,US Rep Dst 9,"REP - ROGERS, WENDY","DEM - SINEMA, KYRSTEN",1159,391,727,0.337359793,0.627264884,336,0.289905091,"DEM - SINEMA, KYRSTEN",DEM
0108 CITRUS GARDENS,US Rep Dst 5,"REP - SALMON, MATT","DEM - WOODS, JAMES",1193,709,483,0.594300084,0.404861693,226,0.189438391,"REP - SALMON, MATT",REP
0109 CITRUS GROVES,US Rep Dst 5,"REP - SALMON, MATT","DEM - WOODS, JAMES",1487,968,515,0.650975118,0.346334902,453,0.304640215,"REP - SALMON, MATT",REP
0110 CLEARVIEW,US Rep Dst 6,"REP - SCHWEIKERT, DAVID","DEM - WILLIAMSON, W. JOHN",1599,1006,590,0.629143215,0.368980613,416,0.260162602,"REP - SCHWEIKERT, DAVID",REP
0111 CLEARWATER,US Rep Dst 6,"REP - SCHWEIKERT, DAVID","DEM - WILLIAMSON, W. JOHN",735,514,220,0.699319728,0.299319728,294,0.4,"REP - SCHWEIKERT, DAVID",REP
0112 CLIFFVIEW,US Rep Dst 9,"REP - ROGERS, WENDY","DEM - SINEMA, KYRSTEN",689,249,426,0.361393324,0.618287373,177,0.256894049,"DEM - SINEMA, KYRSTEN",DEM
0113 CLOUD,US Rep Dst 5,"REP - SALMON, MATT","DEM - WOODS, JAMES",1221,895,322,0.733005733,0.263718264,573,0.469287469,"REP - SALMON, MATT",REP
0114 CLOVER,US Rep Dst 9,"REP - ROGERS, WENDY","DEM - SINEMA, KYRSTEN",401,209,170,0.521197007,0.42394015,39,0.097256858,"REP - ROGERS, WENDY",REP
0115 CLUB WEST,US Rep Dst 9,"REP - ROGERS, WENDY","DEM - SINEMA, KYRSTEN",2280,1157,1052,0.50745614,0.461403509,105,0.046052632,"REP - ROGERS, WENDY",REP
0116 COCOPAH,US Rep Dst 6,"REP - SCHWEIKERT, DAVID","DEM - WILLIAMSON, W. JOHN",939,675,263,0.71884984,0.280085197,412,0.438764643,"REP - SCHWEIKERT, DAVID",REP
0117 COLDWATER RIDGE,US Rep Dst 3,"REP - SAUCEDO MERCER, GABBY","DEM - GRIJALVA, RAUL",608,267,338,0.439144737,0.555921053,71,0.116776316,"DEM - GRIJALVA, RAUL",DEM
0118 COLONIA,US Rep Dst 5,"REP - SALMON, MATT","DEM - WOODS, JAMES",2011,1250,759,0.621581303,0.377424167,491,0.244157136,"REP - SALMON, MATT",REP
0119 COLONNADE,US Rep Dst 9,"REP - ROGERS, WENDY","DEM - SINEMA, KYRSTEN",1269,467,764,0.368006304,0.602048857,297,0.234042553,"DEM - SINEMA, KYRSTEN",DEM
0120 COLTER,US Rep Dst 7,NA,"DEM - GALLEGO, RUBEN",422,NA,289,NA,0.684834123,207,0.490521327,"DEM - GALLEGO, RUBEN",DEM
0121 COMET,US Rep Dst 8,"REP - FRANKS, TRENT",NA,1181,879,NA,0.744284505,NA,586,0.49618967,"REP - FRANKS, TRENT",REP
0122 COMMONWEALTH,US Rep Dst 9,"REP - ROGERS, WENDY","DEM - SINEMA, KYRSTEN",485,178,291,0.367010309,0.6,113,0.232989691,"DEM - SINEMA, KYRSTEN",DEM
0123 COMPADRE,US Rep Dst 5,"REP - SALMON, MATT","DEM - WOODS, JAMES",1877,1242,634,0.661694193,0.337773042,608,0.323921151,"REP - SALMON, MATT",REP
0124 COMSTOCK,US Rep Dst 9,"REP - ROGERS, WENDY","DEM - SINEMA, KYRSTEN",898,439,417,0.488864143,0.464365256,22,0.024498886,"REP - ROGERS, WENDY",REP
0125 CONCORD,US Rep Dst 5,"REP - SALMON, MATT","DEM - WOODS, JAMES",733,441,292,0.601637108,0.398362892,149,0.203274216,"REP - SALMON, MATT",REP
0126 CONQUISTADOR,US Rep Dst 8,"REP - FRANKS, TRENT",NA,758,574,NA,0.757255937,NA,390,0.514511873,"REP - FRANKS, TRENT",REP
0127 CONTENTION MINE,US Rep Dst 6,"REP - SCHWEIKERT, DAVID","DEM - WILLIAMSON, W. JOHN",556,303,253,0.544964029,0.455035971,50,0.089928058,"REP - SCHWEIKERT, DAVID",REP
0128 COPPER HILLS,US Rep Dst 6,"REP - SCHWEIKERT, DAVID","DEM - WILLIAMSON, W. JOHN",1438,978,458,0.680111266,0.318497914,520,0.361613352,"REP - SCHWEIKERT, DAVID",REP
0129 COPPERWOOD,US Rep Dst 8,"REP - FRANKS, TRENT",NA,582,424,NA,0.728522337,NA,274,0.470790378,"REP - FRANKS, TRENT",REP
0130 CORA,US Rep Dst 3,"REP - SAUCEDO MERCER, GABBY","DEM - GRIJALVA, RAUL",346,105,240,0.303468208,0.693641618,135,0.39017341,"DEM - GRIJALVA, RAUL",DEM
0131 CORBELL,US Rep Dst 9,"REP - ROGERS, WENDY","DEM - SINEMA, KYRSTEN",2103,899,1151,0.427484546,0.547313362,252,0.119828816,"DEM - SINEMA, KYRSTEN",DEM
0132 CORDES,US Rep Dst 3,"REP - SAUCEDO MERCER, GABBY","DEM - GRIJALVA, RAUL",284,98,184,0.345070423,0.647887324,86,0.302816901,"DEM - GRIJALVA, RAUL",DEM
0133 CORDONIZ,US Rep Dst 3,"REP - SAUCEDO MERCER, GABBY","DEM - GRIJALVA, RAUL",659,306,352,0.464339909,0.53414264,46,0.069802731,"DEM - GRIJALVA, RAUL",DEM
0134 CORDOVA,US Rep Dst 7,NA,"DEM - GALLEGO, RUBEN",227,NA,153,NA,0.674008811,114,0.502202643,"DEM - GALLEGO, RUBEN",DEM
0135 CORONA,US Rep Dst 9,"REP - ROGERS, WENDY","DEM - SINEMA, KYRSTEN",793,342,422,0.431273644,0.532156368,80,0.100882724,"DEM - SINEMA, KYRSTEN",DEM
0136 CORONADO,US Rep Dst 9,"REP - ROGERS, WENDY","DEM - SINEMA, KYRSTEN",1350,556,724,0.411851852,0.536296296,168,0.124444444,"DEM - SINEMA, KYRSTEN",DEM
0137 CORRINE,US Rep Dst 8,"REP - FRANKS, TRENT",NA,1306,1017,NA,0.778713629,NA,733,0.561255743,"REP - FRANKS, TRENT",REP
0138 CORTESSA,US Rep Dst 8,"REP - FRANKS, TRENT",NA,2713,2163,NA,0.797272392,NA,1634,0.602285293,"REP - FRANKS, TRENT",REP
0139 CORTEZ,US Rep Dst 6,"REP - SCHWEIKERT, DAVID","DEM - WILLIAMSON, W. JOHN",454,231,222,0.508810573,0.488986784,9,0.019823789,"REP - SCHWEIKERT, DAVID",REP
0140 COTTON LANE,US Rep Dst 8,"REP - FRANKS, TRENT",NA,867,618,NA,0.712802768,NA,382,0.440599769,"REP - FRANKS, TRENT",REP
0141 COTTONWOOD COUNTRY CLUB,US Rep Dst 5,"REP - SALMON, MATT","DEM - WOODS, JAMES",2899,1972,920,0.680234564,0.317350811,1052,0.362883753,"REP - SALMON, MATT",REP
0142 COUNTRY GABLES,US Rep Dst 8,"REP - FRANKS, TRENT",NA,458,318,NA,0.694323144,NA,184,0.401746725,"REP - FRANKS, TRENT",REP
